ace_Arab,OK,>1	3699097	634305530	95748.0
ace_Arab,['UnicodeDecodeError'],>1	34359	2065373	1208.0
ace_Latn,OK,>1	283369504	14313487411	11578263.0
ace_Latn,['UnicodeDecodeError'],>1	3666982	243614646	85313.0
afr_Latn,OK,1	20	20	20.0
afr_Latn,OK,>1	2027862845	89674496507	76589910.0
afr_Latn,['UnicodeDecodeError'],>1	11774705	655741910	286451.0
als_Latn,OK,>1	1080948512	78386694047	41889105.0
als_Latn,['UnicodeDecodeError'],>1	11186891	1038839871	434656.0
amh_Ethi,OK,1	26082859	26082857	26082857.0
amh_Ethi,OK,>1	3590676294	107442899673	152024826.0
amh_Ethi,['UnicodeDecodeError'],1	258262	258262	258262.0
amh_Ethi,['UnicodeDecodeError'],>1	16266131	434319258	1819700.0
ara_Arab,OK,1	163	163	163.0
ara_Arab,OK,>1	14042332679	954238006370	584722803.0
ara_Arab,['UnicodeDecodeError'],1	5	5	5.0
ara_Arab,['UnicodeDecodeError'],>1	230155800	28219383866	9176181.0
asm_Beng,OK,1	1	1	1.0
asm_Beng,OK,>1	7450233	892938437	474111.0
asm_Beng,['UnicodeDecodeError'],>1	117795	6237742	5876.0
ast_Latn,OK,>1	3135835777	127207967484	125349920.0
ast_Latn,['UnicodeDecodeError'],>1	30476162	1654684004	2433961.0
awa_Deva,OK,>1	291743105	8791970067	4477045.0
awa_Deva,['UnicodeDecodeError'],>1	1568338	52406378	28614.0
ayr_Latn,OK,>1	559605131	16438862008	27599535.0
ayr_Latn,['UnicodeDecodeError'],>1	6989220	230672591	367851.0
azb_Arab,OK,>1	30263414	1444319060	930067.0
azb_Arab,['UnicodeDecodeError'],>1	292603	13319333	15896.0
azj_Latn,OK,1	162	162	162.0
azj_Latn,OK,>1	1472322769	95179820000	64348876.0
azj_Latn,['UnicodeDecodeError'],1	2	2	2.0
azj_Latn,['UnicodeDecodeError'],>1	34471100	2683059048	1835052.0
bak_Cyrl,OK,1	403	403	403.0
bak_Cyrl,OK,>1	64538932	3178515993	5794587.0
bak_Cyrl,['UnicodeDecodeError'],1	39	39	39.0
bak_Cyrl,['UnicodeDecodeError'],>1	4927454	94386197	116208.0
bam_Latn,OK,1	464761	464761	464761.0
bam_Latn,OK,>1	121488606	2324739029	21742990.0
bam_Latn,['UnicodeDecodeError'],1	1935	1935	1935.0
bam_Latn,['UnicodeDecodeError'],>1	1077468	21731924	246165.0
ban_Latn,OK,>1	523849228	12343219013	6476350.0
ban_Latn,['UnicodeDecodeError'],>1	518441	23363009	17419.0
bel_Cyrl,OK,1	1362	1362	1362.0
bel_Cyrl,OK,>1	829821175	61260345690	37190939.0
bel_Cyrl,['UnicodeDecodeError'],1	444	444	444.0
bel_Cyrl,['UnicodeDecodeError'],>1	8778682	573266021	325709.0
bem_Latn,OK,>1	294005865	5301263433	13732653.0
bem_Latn,['UnicodeDecodeError'],>1	1024765	17019122	50188.0
ben_Beng,OK,1	73	73	73.0
ben_Beng,OK,>1	11682988653	306570236145	53472792.0
ben_Beng,['UnicodeDecodeError'],>1	19152700	2205277910	890562.0
bho_Deva,OK,1	297	297	297.0
bho_Deva,OK,>1	18985634	1055713539	1302090.0
bho_Deva,['UnicodeDecodeError'],>1	247173	7999727	9142.0
bjn_Arab,OK,>1	3129255	300371055	70837.0
bjn_Arab,['UnicodeDecodeError'],>1	72034	11726615	2357.0
bjn_Latn,OK,>1	450687818	17901773784	14641995.0
bjn_Latn,['UnicodeDecodeError'],>1	5989657	106521227	81346.0
bod_Tibt,OK,1	1	1	1.0
bod_Tibt,OK,>1	6376726	1313050409	781794.0
bod_Tibt,['UnicodeDecodeError'],>1	235170	90912086	21158.0
bos_Latn,OK,>1	3482428749	213688882440	89375047.0
bos_Latn,['UnicodeDecodeError'],>1	67671582	3939652488	975219.0
bug_Latn,OK,>1	545867781	13985186116	6415478.0
bug_Latn,['UnicodeDecodeError'],>1	2208050	65667633	60749.0
bul_Cyrl,OK,1	1917	1917	1917.0
bul_Cyrl,OK,>1	5719220827	353625989626	186571182.0
bul_Cyrl,['UnicodeDecodeError'],1	15	15	15.0
bul_Cyrl,['UnicodeDecodeError'],>1	58722470	5155224247	2446855.0
cat_Latn,OK,>1	4409781360	220491663189	626814178.0
cat_Latn,['UnicodeDecodeError'],>1	40947574	3795168420	1256479.0
ceb_Latn,OK,>1	381857836	14005328443	20964904.0
ceb_Latn,['UnicodeDecodeError'],>1	1292200	38849863	76628.0
ces_Latn,OK,1	10	10	10.0
ces_Latn,OK,>1	13717293535	891014174222	476041795.0
ces_Latn,['UnicodeDecodeError'],1	1	1	1.0
ces_Latn,['UnicodeDecodeError'],>1	184479056	19828789315	5235049.0
cjk_Latn,OK,>1	6876266	196548475	249273.0
cjk_Latn,['UnicodeDecodeError'],>1	16414	321533	638.0
ckb_Arab,OK,1	73	73	73.0
ckb_Arab,OK,>1	45168000	5425382458	2446059.0
ckb_Arab,['UnicodeDecodeError'],>1	1859564	195170327	95782.0
crh_Latn,OK,>1	342660702	11125841722	15994947.0
crh_Latn,['UnicodeDecodeError'],>1	12941500	365905961	375468.0
cym_Latn,OK,>1	422832630	25629651887	12248454.0
cym_Latn,['UnicodeDecodeError'],>1	3919742	210382186	74319.0
dan_Latn,OK,1	15009	15009	15009.0
dan_Latn,OK,>1	18516723802	894953255788	670141181.0
dan_Latn,['UnicodeDecodeError'],1	181	181	181.0
dan_Latn,['UnicodeDecodeError'],>1	213635134	8101531583	11616679.0
deu_Latn,OK,1	28575	28575	28575.0
deu_Latn,OK,>1	84957721351	6435557465088	3052265087.0
deu_Latn,['UnicodeDecodeError'],1	182	182	182.0
deu_Latn,['UnicodeDecodeError'],>1	1106541117	85181377205	37084585.0
dik_Latn,OK,1	1	1	1.0
dik_Latn,OK,>1	12437044	862009716	1084261.0
dik_Latn,['UnicodeDecodeError'],1	1	1	1.0
dik_Latn,['UnicodeDecodeError'],>1	201880	4922522	5467.0
dyu_Latn,OK,>1	1105529	24150815	305901.0
dyu_Latn,['UnicodeDecodeError'],>1	15514	223304	1517.0
dzo_Tibt,OK,>1	15428923	741332372	338960.0
dzo_Tibt,['UnicodeDecodeError'],>1	105156	2502214	2075.0
ell_Grek,OK,1	10345	10345	10345.0
ell_Grek,OK,>1	11545988865	961223727607	371523562.0
ell_Grek,['UnicodeDecodeError'],1	256	256	256.0
ell_Grek,['UnicodeDecodeError'],>1	116184506	9366655920	3879125.0
eng_Latn,OK,>1	959077853714	69510066399414	34992731740.0
eng_Latn,['UnicodeDecodeError'],>1	5564234338	392321069566	125207334.0
epo_Latn,OK,>1	218800748	10636314426	7326481.0
epo_Latn,['UnicodeDecodeError'],>1	822416	45142560	28941.0
est_Latn,OK,1	304	304	304.0
est_Latn,OK,>1	4570757579	390901148922	251774609.0
est_Latn,['UnicodeDecodeError'],1	255	255	255.0
est_Latn,['UnicodeDecodeError'],>1	63062804	2655051466	1794863.0
eus_Latn,OK,>1	1217255548	109532797876	80720824.0
eus_Latn,['UnicodeDecodeError'],>1	15242099	1708236872	323843.0
ewe_Latn,OK,1	1123	1123	1123.0
ewe_Latn,OK,>1	67287041	1595138672	5940171.0
ewe_Latn,['UnicodeDecodeError'],1	4	4	4.0
ewe_Latn,['UnicodeDecodeError'],>1	195890	6276318	26445.0
fao_Latn,OK,1	159	159	159.0
fao_Latn,OK,>1	158047837	4684310362	3081032.0
fao_Latn,['UnicodeDecodeError'],>1	672033	16285322	17965.0
fij_Latn,OK,>1	49108315	1230887455	2979293.0
fij_Latn,['UnicodeDecodeError'],>1	203875	3885555	11737.0
fin_Latn,OK,1	308	308	308.0
fin_Latn,OK,>1	9754332210	597178023837	290488103.0
fin_Latn,['UnicodeDecodeError'],1	25	25	25.0
fin_Latn,['UnicodeDecodeError'],>1	65573233	5932953160	2080571.0
fon_Latn,OK,>1	2561201	259978199	227160.0
fon_Latn,['UnicodeDecodeError'],>1	73447	16890805	5622.0
fra_Latn,OK,>1	53917292640	4592307614144	2073697043.0
fra_Latn,['UnicodeDecodeError'],>1	945503138	88400561851	38674631.0
fur_Latn,OK,1	6	6	6.0
fur_Latn,OK,>1	1633470688	55158548668	163898942.0
fur_Latn,['UnicodeDecodeError'],>1	12525029	341958946	500807.0
fuv_Latn,OK,>1	126011025	2778958468	1384058.0
fuv_Latn,['UnicodeDecodeError'],>1	336099	14179704	16311.0
gaz_Latn,OK,1	5	5	5.0
gaz_Latn,OK,>1	114588042	20709643050	6857158.0
gaz_Latn,['UnicodeDecodeError'],1	1	1	1.0
gaz_Latn,['UnicodeDecodeError'],>1	805009	36258343	31860.0
gla_Latn,OK,>1	431816883	18278907308	14096121.0
gla_Latn,['UnicodeDecodeError'],>1	3516975	170697666	223255.0
gle_Latn,OK,>1	406430621	16799679130	23129343.0
gle_Latn,['UnicodeDecodeError'],>1	5150320	168626175	204105.0
glg_Latn,OK,1	241	241	241.0
glg_Latn,OK,>1	2037091924	79036968635	68164436.0
glg_Latn,['UnicodeDecodeError'],1	2	2	2.0
glg_Latn,['UnicodeDecodeError'],>1	34265040	1098929971	1062670.0
grn_Latn,OK,>1	2220955076	113330726450	49756606.0
grn_Latn,['UnicodeDecodeError'],>1	38071069	1004266667	664987.0
guj_Gujr,OK,1	6	6	6.0
guj_Gujr,OK,>1	132432422	8287726138	5411182.0
guj_Gujr,['UnicodeDecodeError'],>1	3210806	196205546	103929.0
hat_Latn,OK,1	1	1	1.0
hat_Latn,OK,>1	3667814613	109313392927	65743406.0
hat_Latn,['UnicodeDecodeError'],>1	209981360	4481627929	848145.0
hau_Latn,OK,>1	545949436	23419519071	19949419.0
hau_Latn,['UnicodeDecodeError'],>1	3784089	160081474	123073.0
heb_Hebr,OK,1	433	433	433.0
heb_Hebr,OK,>1	3807702126	219465121408	121968921.0
heb_Hebr,['UnicodeDecodeError'],1	197	197	197.0
heb_Hebr,['UnicodeDecodeError'],>1	41701116	2863476228	1945335.0
hin_Deva,OK,1	3912	3912	3912.0
hin_Deva,OK,>1	1858050169	151663047944	84886046.0
hin_Deva,['UnicodeDecodeError'],1	222	222	222.0
hin_Deva,['UnicodeDecodeError'],>1	22532867	2481080491	916780.0
hne_Deva,OK,1	5	5	5.0
hne_Deva,OK,>1	242343864	6866920601	54023390.0
hne_Deva,['UnicodeDecodeError'],>1	690227	31234734	34568.0
hrv_Latn,OK,1	194	194	194.0
hrv_Latn,OK,>1	4139589836	227769417334	154506312.0
hrv_Latn,['UnicodeDecodeError'],1	11	11	11.0
hrv_Latn,['UnicodeDecodeError'],>1	31531485	1939359925	966644.0
hun_Latn,OK,1	8234	8234	8234.0
hun_Latn,OK,>1	13198390547	805530394316	423708614.0
hun_Latn,['UnicodeDecodeError'],1	32	32	32.0
hun_Latn,['UnicodeDecodeError'],>1	200227109	13912183923	5111722.0
hye_Armn,OK,1	39	39	39.0
hye_Armn,OK,>1	370795162	26300974396	15410787.0
hye_Armn,['UnicodeDecodeError'],1	915	915	915.0
hye_Armn,['UnicodeDecodeError'],>1	8145993	527050613	320995.0
ibo_Latn,OK,>1	326392819	12262087671	41118908.0
ibo_Latn,['UnicodeDecodeError'],>1	1528819	55026595	133722.0
ilo_Latn,OK,1	3	3	3.0
ilo_Latn,OK,>1	1618996363	45189391124	70605120.0
ilo_Latn,['UnicodeDecodeError'],>1	7018588	194624255	330443.0
ind_Latn,OK,1	1	1	1.0
ind_Latn,OK,>1	14520419987	1427064832104	463272119.0
ind_Latn,['UnicodeDecodeError'],>1	51789326	4403559013	1285398.0
isl_Latn,OK,1	23	23	23.0
isl_Latn,OK,>1	407860862	29298652694	15373733.0
isl_Latn,['UnicodeDecodeError'],>1	4700068	214287623	132579.0
ita_Latn,OK,1	494	494	494.0
ita_Latn,OK,>1	31382977458	2708156484903	1235259503.0
ita_Latn,['UnicodeDecodeError'],1	6	6	6.0
ita_Latn,['UnicodeDecodeError'],>1	301743238	24801131692	10218499.0
jav_Latn,OK,>1	247166868	10347140063	8924136.0
jav_Latn,['UnicodeDecodeError'],>1	1090678	48439351	37577.0
jpn_Jpan,OK,1	214049	214049	214049.0
jpn_Jpan,OK,>1	100573400797	3051912583989	2808901972.0
jpn_Jpan,['UnicodeDecodeError'],1	14553	14553	14553.0
jpn_Jpan,['UnicodeDecodeError'],>1	791229184	24704850081	24188990.0
kab_Latn,OK,>1	1015893141	55386583038	15091862.0
kab_Latn,['UnicodeDecodeError'],>1	4136625	172970610	114640.0
kac_Latn,OK,>1	81040066	2503489555	1114976.0
kac_Latn,['UnicodeDecodeError'],>1	1099919	30550733	23267.0
kam_Latn,OK,>1	4151335	147356126	113085.0
kam_Latn,['UnicodeDecodeError'],1	1	1	1.0
kam_Latn,['UnicodeDecodeError'],>1	187979	2368760	4777.0
kan_Knda,OK,1	27	27	27.0
kan_Knda,OK,>1	209833794	10766253664	4424096.0
kan_Knda,['UnicodeDecodeError'],>1	1483177	179480881	66209.0
kas_Arab,OK,>1	18373101	385129623	93667.0
kas_Arab,['UnicodeDecodeError'],>1	67641	1417801	2050.0
kas_Deva,OK,>1	23893857	534911000	456769.0
kas_Deva,['UnicodeDecodeError'],>1	261025	4675016	1647.0
kat_Geor,OK,1	22	22	22.0
kat_Geor,OK,>1	673816695	35486405785	21968622.0
kat_Geor,['UnicodeDecodeError'],>1	11829315	956477943	468364.0
kaz_Cyrl,OK,>1	346324609	26709902946	13768313.0
kaz_Cyrl,['UnicodeDecodeError'],>1	9311209	892510122	219378.0
kbp_Latn,OK,>1	45445819	1214355929	2690299.0
kbp_Latn,['UnicodeDecodeError'],1	6	6	6.0
kbp_Latn,['UnicodeDecodeError'],>1	648593	12943544	15225.0
kea_Latn,OK,>1	28586624	545589842	879545.0
kea_Latn,['UnicodeDecodeError'],>1	98071	3547321	12283.0
khk_Cyrl,OK,>1	202768778	19888009378	9216269.0
khk_Cyrl,['UnicodeDecodeError'],>1	5893069	720325039	217796.0
khm_Khmr,OK,1	634015	634015	634015.0
khm_Khmr,OK,>1	84447131	6399419713	13740776.0
khm_Khmr,['UnicodeDecodeError'],1	1412	1412	1412.0
khm_Khmr,['UnicodeDecodeError'],>1	1787034	338957176	335084.0
kik_Latn,OK,1	3	3	3.0
kik_Latn,OK,>1	13590885	751871318	1004295.0
kik_Latn,['UnicodeDecodeError'],1	37	37	37.0
kik_Latn,['UnicodeDecodeError'],>1	146742	3135939	9951.0
kin_Latn,OK,1	320758	320758	320758.0
kin_Latn,OK,>1	163542897	7653077567	35779655.0
kin_Latn,['UnicodeDecodeError'],1	501	501	501.0
kin_Latn,['UnicodeDecodeError'],>1	3878406	56790144	391957.0
kir_Cyrl,OK,1	8	8	8.0
kir_Cyrl,OK,>1	81445615	5306356802	4555161.0
kir_Cyrl,['UnicodeDecodeError'],1	1	1	1.0
kir_Cyrl,['UnicodeDecodeError'],>1	1837093	118530212	53953.0
kmb_Latn,OK,>1	10272647	327224880	273845.0
kmb_Latn,['UnicodeDecodeError'],>1	53950	892052	2625.0
kmr_Latn,OK,1	63	63	63.0
kmr_Latn,OK,>1	25777023	2548653755	1644024.0
kmr_Latn,['UnicodeDecodeError'],1	185	185	185.0
kmr_Latn,['UnicodeDecodeError'],>1	784376	32513522	39260.0
knc_Arab,OK,>1	292066	8555604	8540.0
knc_Arab,['UnicodeDecodeError'],>1	3136	119207	170.0
knc_Latn,OK,>1	35079830	569361574	503756.0
knc_Latn,['UnicodeDecodeError'],>1	85830	6083873	3994.0
kon_Latn,OK,>1	3879039	94878063	343343.0
kon_Latn,['UnicodeDecodeError'],>1	33759	895668	2159.0
kor_Hang,OK,1	3621	3621	3621.0
kor_Hang,OK,>1	9759368817	363883316200	370417244.0
kor_Hang,['UnicodeDecodeError'],1	79	79	79.0
kor_Hang,['UnicodeDecodeError'],>1	185778324	8085596675	6673114.0
lao_Laoo,OK,1	1	1	1.0
lao_Laoo,OK,>1	23614584	1539263329	1213367.0
lao_Laoo,['UnicodeDecodeError'],>1	444914	56534680	24690.0
lij_Latn,OK,>1	361659821	8407984130	5610950.0
lij_Latn,['UnicodeDecodeError'],>1	3939099	198447066	69491.0
lim_Latn,OK,>1	2973669929	94071372910	79525590.0
lim_Latn,['UnicodeDecodeError'],>1	32212729	879750518	566378.0
lin_Latn,OK,1	12	12	12.0
lin_Latn,OK,>1	421065846	11148795435	19041300.0
lin_Latn,['UnicodeDecodeError'],>1	3129399	87492489	168448.0
lit_Latn,OK,1	224	224	224.0
lit_Latn,OK,>1	8067217955	289148542848	200101852.0
lit_Latn,['UnicodeDecodeError'],1	34	34	34.0
lit_Latn,['UnicodeDecodeError'],>1	57301905	3217572331	2057566.0
lmo_Latn,OK,>1	952507626	37111682261	82248657.0
lmo_Latn,['UnicodeDecodeError'],>1	5664089	179865678	211242.0
ltg_Latn,OK,>1	235072781	14263552068	10410129.0
ltg_Latn,['UnicodeDecodeError'],>1	2032988	44190197	28780.0
ltz_Latn,OK,>1	1111160643	32321175538	23442140.0
ltz_Latn,['UnicodeDecodeError'],>1	7356881	182848033	200738.0
lua_Latn,OK,>1	18084380	647668698	1154994.0
lua_Latn,['UnicodeDecodeError'],>1	97204	2242638	5567.0
lug_Latn,OK,1	5946	5946	5946.0
